# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()
4.282475784039773e-09	0.48916984	0.76456267	0.07221221	0.48316637	0.77497566	0.06050129	0.4951733	0.7541496	0.083923124
4.283293119375981e-09	0.48095185	0.7718298	0.09520491	0.472781	0.78381413	0.08484729	0.48912278	0.75984544	0.105562545
4.284095948273795e-09	0.47634372	0.7761422	0.11865737	0.46626407	0.78935665	0.10988061	0.4864234	0.76292765	0.12743415
4.285694872762904e-09	0.47752085	0.77526236	0.16611284	0.46452218	0.78999186	0.16106763	0.49051958	0.7605329	0.17115806
4.286514827414359e-09	0.48331493	0.76950276	0.18985827	0.46936756	0.78453577	0.186937	0.49726233	0.75446963	0.19277959
4.28735696640786e-09	0.4926625	0.75970614	0.2131274	0.47817117	0.774727	0.21246478	0.50715375	0.7446851	0.21379001
4.2882083436113685e-09	0.5052914	0.74585444	0.23495635	0.49070826	0.76053756	0.23659539	0.51987463	0.7311713	0.23331733
4.2890476864457456e-09	0.5204855	0.72850114	0.2542963	0.5062604	0.74253964	0.25815907	0.5347105	0.71446264	0.25043362
4.290694957534212e-09	0.5565581	0.6851207	0.2842195	0.54424727	0.697036	0.29207915	0.5688688	0.67320544	0.27635986
4.2915284152639935e-09	0.5770955	0.6594173	0.29457608	0.5662902	0.6698517	0.30416438	0.5879009	0.64898264	0.28498775
4.292370346820132e-09	0.5988277	0.6316811	0.30139643	0.58984154	0.6403666	0.31246728	0.60781395	0.62299556	0.29032558
4.293210806266071e-09	0.62111616	0.602888	0.30436558	0.614185	0.60959935	0.31661296	0.6280474	0.5961767	0.29211813
4.294058648802827e-09	0.64384556	0.5734408	0.30336267	0.6391641	0.5779655	0.31645826	0.64852697	0.5689162	0.29026705
4.295773820654098e-09	0.6893202	0.515718	0.28901404	0.68945485	0.5154261	0.30270168	0.6891857	0.5160098	0.27532634
4.2966181428462e-09	0.71090394	0.48975474	0.27608722	0.7134031	0.4870289	0.28949863	0.70840466	0.49248067	0.2626759
4.29746180479651e-09	0.73158276	0.46643153	0.2595815	0.73635364	0.46133122	0.27235106	0.726812	0.47153187	0.24681196
4.2982973399163155e-09	0.7508953	0.44660598	0.24001011	0.75776625	0.43928728	0.25180373	0.7440244	0.45392466	0.22821653
4.299125192721481e-09	0.7685541	0.4307856	0.2178404	0.77730525	0.42147118	0.22836244	0.7598028	0.4401	0.20731838
4.300779949464762e-09	0.79786575	0.4124949	0.16713221	0.8095956	0.4000388	0.1743617	0.7861361	0.42495093	0.15990272
4.301609972782266e-09	0.8086504	0.41065997	0.1395928	0.82141125	0.39714652	0.14488922	0.7958896	0.42417344	0.13429634
4.302454277233954e-09	0.816267	0.41400632	0.110984586	0.82972753	0.3998121	0.11419545	0.80280656	0.42820057	0.10777372
4.30328744372705e-09	0.81999475	0.42237902	0.08284157	0.8337922	0.40791345	0.08393415	0.8061973	0.43684468	0.081748985
4.304106382617478e-09	0.81960595	0.43526182	0.055932246	0.83339787	0.42091346	0.05493898	0.8058139	0.44961014	0.056925528
4.305737532049079e-09	0.8059417	0.47286907	0.0071183816	0.81880486	0.45983273	0.0021529489	0.7930787	0.48590535	0.012083814
4.3065734107524875e-09	0.7922069	0.4970315	-0.0141958995	0.8041752	0.48518473	-0.021015082	0.78023857	0.5088781	-0.0073767183
4.307424770874519e-09	0.77378076	0.52398664	-0.032573916	0.78458464	0.5136807	-0.041099884	0.7629768	0.53429246	-0.02404794
4.308274376565598e-09	0.7513614	0.55237913	-0.047102816	0.7607714	0.54391277	-0.05711069	0.7419514	0.5608455	-0.03709494
4.3091267812999145e-09	0.72543114	0.5815136	-0.057504557	0.73322684	0.57515645	-0.06873925	0.7176356	0.58787066	-0.046269864
4.3108217679123786e-09	0.6667141	0.6384003	-0.06499274	0.67072093	0.6368005	-0.07776005	0.6627071	0.64000016	-0.052225433
4.311677834847134e-09	0.6352107	0.6653789	-0.062016033	0.6370622	0.66632444	-0.07504692	0.6333593	0.6644335	-0.048985153
4.312538245432826e-09	0.6035603	0.6906927	-0.05458694	0.6031385	0.6941871	-0.06751788	0.6039822	0.6871983	-0.041656006
4.313403671366955e-09	0.5726918	0.7140082	-0.04285528	0.56993806	0.71997947	-0.05531531	0.57544565	0.70803684	-0.03039525
4.3142591840500426e-09	0.54401773	0.73470813	-0.02736709	0.538988	0.742974	-0.039005622	0.5490474	0.72644216	-0.015728557
4.31510943407701e-09	0.5181266	0.7527863	-0.008512339	0.5109428	0.76312315	-0.019002011	0.5253104	0.74244946	0.001977335
4.316831442759532e-09	0.4763507	0.7810842	0.038434513	0.46545306	0.7947746	0.03116922	0.48724818	0.7673938	0.04569981
4.317694957289319e-09	0.46182495	0.79068226	0.06534428	0.4495356	0.8055422	0.060067695	0.47411427	0.77582234	0.070620865
4.318553988967236e-09	0.45209852	0.7968799	0.09357668	0.43881083	0.8125141	0.09045757	0.4653861	0.7812456	0.09669578
4.319414689661223e-09	0.44724593	0.79949456	0.12270713	0.43337956	0.8154871	0.12186905	0.46111217	0.78350204	0.12354523
4.320279734052425e-09	0.44732147	0.79826945	0.15218988	0.4333152	0.8141826	0.1536988	0.4613277	0.7823564	0.15068093
4.321146112561203e-09	0.45224243	0.79298645	0.18126866	0.43853778	0.80837137	0.18511334	0.4659471	0.77760154	0.17742397
4.322010040645245e-09	0.46170694	0.7835609	0.20917234	0.44872418	0.7979778	0.21526071	0.47468966	0.769144	0.20308402
4.323754063066757e-09	0.49296355	0.7518716	0.25967047	0.48257175	0.7630843	0.2697478	0.5033552	0.7406589	0.24959311
4.324634019708135e-09	0.5137887	0.72972965	0.28100055	0.5051781	0.7387754	0.29268515	0.5223993	0.72068393	0.2693159
4.325499019041133e-09	0.5367375	0.7043328	0.29855186	0.53011036	0.71096635	0.31147942	0.54336464	0.6976992	0.28562424
4.326357451961716e-09	0.56131184	0.67602646	0.3121745	0.5568217	0.6800591	0.32596666	0.565802	0.67199385	0.2983823
4.327213405873474e-09	0.58700144	0.6453117	0.32162252	0.58475167	0.6466187	0.335885	0.58925116	0.64400476	0.30736002
4.328069731721019e-09	0.6133358	0.6128088	0.32665542	0.613382	0.61133236	0.34098232	0.61328954	0.6142853	0.3123285
4.329762667962657e-09	0.665419	0.54661	0.32294482	0.6699679	0.53976935	0.3361957	0.66087	0.55345064	0.3096939
4.330619420865984e-09	0.69101226	0.5139561	0.3140828	0.6977298	0.5046324	0.32620037	0.6842947	0.5232798	0.30196518
4.331467150683851e-09	0.7153987	0.4834599	0.30082887	0.72413266	0.47194338	0.3114671	0.70666474	0.49497643	0.29019064
4.332313312614103e-09	0.7385162	0.45573634	0.28338662	0.749093	0.44237447	0.29223126	0.7279395	0.46909824	0.274542
4.333158066764338e-09	0.7600762	0.43162507	0.26211506	0.77228034	0.4168369	0.26890308	0.7478722	0.44641334	0.25532705
4.334004185438755e-09	0.77982134	0.41182595	0.23738627	0.79339683	0.39608553	0.24190903	0.76624596	0.42756644	0.2328635
4.335685109521495e-09	0.8120533	0.3879185	0.18029521	0.82739115	0.37183207	0.17998962	0.79671544	0.40400496	0.1806008
4.3365197789277205e-09	0.823761	0.38454792	0.14929192	0.8394044	0.36905575	0.14657436	0.8081175	0.40004015	0.15200949
4.337350619527067e-09	0.8319906	0.38708377	0.11763115	0.8475105	0.37264788	0.112599075	0.8164708	0.40151963	0.12266322
4.33818013678242e-09	0.8363612	0.39544958	0.08598919	0.851308	0.38247496	0.07879837	0.8214145	0.4084242	0.09318001
4.339012433560702e-09	0.8364829	0.40946072	0.055002045	0.8503982	0.39828944	0.04585781	0.82256764	0.42063197	0.06414629
4.34067991248797e-09	0.822688	0.4524178	-0.0016170371	0.8332607	0.44555408	-0.013837588	0.8121152	0.4592816	0.0106035145
4.3415230702881185e-09	0.8083248	0.48016605	-0.02595984	0.81666964	0.4756729	-0.039237686	0.79998004	0.4846592	-0.012681993
4.34236501175552e-09	0.7891681	0.51063675	-0.04651555	0.79503274	0.50854737	-0.06048577	0.7833034	0.5127262	-0.032545343
4.34320709550958e-09	0.7655683	0.5428212	-0.06281128	0.76878834	0.54311955	-0.0771022	0.76234806	0.5425229	-0.048520368
4.344035856652134e-09	0.73857546	0.5751593	-0.074327186	0.7391218	0.5777523	-0.088571325	0.7380291	0.5725664	-0.06008304
4.345683623916785e-09	0.6768604	0.6379439	-0.08320299	0.67219937	0.644824	-0.09632276	0.68152124	0.63106376	-0.07008323
4.34651952530079e-09	0.64329505	0.66761696	-0.080556385	0.63618934	0.67648494	-0.09261373	0.65040076	0.6587491	-0.06849905
4.347381304894645e-09	0.60849744	0.6959514	-0.07298754	0.59909636	0.7067051	-0.08363472	0.6178984	0.6851977	-0.062340368
4.348252843301514e-09	0.5742002	0.7219054	-0.060629386	0.5627697	0.734372	-0.069556706	0.5856307	0.7094389	-0.05170206
4.3491145737918195e-09	0.54219574	0.7446512	-0.044141743	0.52910006	0.75859225	-0.051113933	0.5552914	0.73071015	-0.03716955
4.350827111423386e-09	0.4876871	0.7806576	-0.0006078109	0.47246274	0.79676	-0.0031037931	0.50291145	0.7645552	0.001888169
4.351664614274184e-09	0.4667824	0.7936042	0.024901126	0.45115095	0.8103178	0.024791973	0.48241383	0.77689046	0.025010282
4.3524933331786444e-09	0.4504586	0.80326825	0.052178465	0.43485665	0.8202421	0.054493744	0.46606055	0.78629434	0.049863182
4.353320235403116e-09	0.43880042	0.8096739	0.080882214	0.42365766	0.8265219	0.085624285	0.45394325	0.7928259	0.07614016
4.35414978414189e-09	0.4319276	0.81271154	0.11062311	0.4176639	0.8290064	0.11774852	0.44619125	0.79641664	0.10349767
4.355843578718042e-09	0.43296131	0.80772364	0.17194808	0.42166704	0.821457	0.1835227	0.44425553	0.79399025	0.16037343
4.3566848578074155e-09	0.4407062	0.7993534	0.2015198	0.43137598	0.8110935	0.21496785	0.45003647	0.7876133	0.18807174
4.357527100342088e-09	0.45288038	0.7869089	0.22974345	0.44575936	0.79620653	0.24476206	0.4600013	0.7776113	0.21472482
4.358373521750824e-09	0.46914965	0.77028084	0.25612324	0.46442333	0.776727	0.27235717	0.4738761	0.7638347	0.23988931
4.359220194301537e-09	0.48896497	0.7495933	0.27994025	0.48673543	0.7528661	0.29697698	0.49119455	0.74632055	0.2629035
4.3600569889549565e-09	0.51147276	0.7253679	0.30040544	0.5117409	0.725284	0.31779203	0.5112046	0.7254518	0.28301883
4.3617123625523696e-09	0.56224716	0.66788065	0.3299597	0.5673112	0.6609467	0.3466574	0.5571829	0.6748145	0.31326208
4.362553658459804e-09	0.59004194	0.63493174	0.33858803	0.59738	0.62464577	0.35422853	0.5827038	0.6452177	0.32294756
4.363419485524694e-09	0.6192381	0.5994431	0.34253734	0.628761	0.5859624	0.3566162	0.6097151	0.6129238	0.3284585
4.3642811161010695e-09	0.64832246	0.56348586	0.34131762	0.6598473	0.5471981	0.35340208	0.6367975	0.57977366	0.3292332
4.365127567366543e-09	0.6764318	0.5285318	0.33506697	0.68974596	0.5099477	0.34481153	0.6631176	0.5471159	0.32532245
4.366804809807381e-09	0.72915137	0.46426287	0.3083244	0.74543744	0.44279528	0.3125485	0.71286523	0.48573047	0.30410033
4.367643118830483e-09	0.7533069	0.43650213	0.28831667	0.7707408	0.414543	0.28947872	0.7358731	0.45846134	0.28715461
4.368479176681602e-09	0.77549636	0.41285175	0.26447418	0.793794	0.39108256	0.26248804	0.7571987	0.43462095	0.26646036
4.369303094318346e-09	0.79517376	0.39420682	0.23767908	0.81399137	0.37329927	0.23258586	0.7763561	0.41511434	0.24277225
4.3701188885043404e-09	0.812171	0.3808888	0.20849097	0.83111745	0.36147884	0.20040707	0.79322445	0.40029868	0.21657488
4.3717466564563396e-09	0.8372054	0.37121135	0.14494526	0.8550223	0.35650948	0.13150693	0.81938875	0.38591325	0.15838358
4.372549238742338e-09	0.8444192	0.37510976	0.11242056	0.86090744	0.36340925	0.09680815	0.8279308	0.3868103	0.12803295
4.373341686206141e-09	0.8477181	0.38453174	0.08050651	0.8623683	0.37609097	0.06314229	0.833068	0.39297253	0.09787072
4.374121870889055e-09	0.846933	0.39895767	0.04999747	0.85927594	0.3938896	0.03134291	0.8345901	0.40402585	0.06865204
4.375658463275741e-09	0.8328148	0.4404853	-0.0048010657	0.83937156	0.4420395	-0.024621956	0.8262579	0.43893114	0.015019825
4.376432452190907e-09	0.8192237	0.46672082	-0.028536534	0.8224143	0.4713742	-0.04824175	0.81603307	0.46206746	-0.008831326
4.377221329082865e-09	0.8010337	0.49607453	-0.04934995	0.8006393	0.50360346	-0.06847401	0.801428	0.48854566	-0.030225882
4.3780298852790595e-09	0.7781703	0.52799106	-0.06669892	0.7740816	0.5381156	-0.0847787	0.7822591	0.51786655	-0.048619144
4.379693183767005e-09	0.72007877	0.59562826	-0.08841177	0.7089158	0.60992515	-0.10312265	0.7312417	0.5813315	-0.073700905
4.380528065944487e-09	0.6869322	0.62881607	-0.09189539	0.6727379	0.64466494	-0.10441015	0.7011266	0.61296713	-0.07938065
4.381377998522262e-09	0.65176237	0.66106284	-0.09035188	0.6349662	0.67817867	-0.10036112	0.66855854	0.64394695	-0.08034265
4.382228833595153e-09	0.61617637	0.69119227	-0.08381972	0.59732527	0.7093031	-0.09110346	0.63502735	0.6730814	-0.076535955
4.383074858520519e-09	0.58145607	0.718561	-0.07263775	0.5611423	0.7374184	-0.07704894	0.60176975	0.6997036	-0.06822657
4.384769933652199e-09	0.5177026	0.76437646	-0.037630536	0.49624705	0.7840205	-0.036007714	0.53915817	0.7447324	-0.039253354
4.385613195451856e-09	0.49051222	0.78227437	-0.014832275	0.46936697	0.80191886	-0.010173872	0.5116575	0.7626298	-0.01949067
4.3864572527792215e-09	0.46719503	0.7967417	0.010906857	0.44692054	0.816075	0.018554643	0.48746952	0.7774085	0.0032590725
4.387315193236846e-09	0.44801164	0.80779296	0.03950739	0.42916593	0.82643795	0.050085843	0.46685728	0.78914773	0.02892894
4.388176069918934e-09	0.4337368	0.81505907	0.07008171	0.41683426	0.8325833	0.08343036	0.45063934	0.7975349	0.05673305
4.3890313331431135e-09	0.4247539	0.8183635	0.10170023	0.41023427	0.83430254	0.117568836	0.4392735	0.80242455	0.085831605
4.3907151596764486e-09	0.42261523	0.81301004	0.16509028	0.41384172	0.8243678	0.18499795	0.43138877	0.8016521	0.14518258
4.391556818667586e-09	0.42916974	0.8042593	0.19607079	0.42363277	0.81261367	0.21742082	0.4347067	0.795905	0.17472075
4.39240614330982e-09	0.440656	0.79127574	0.22598219	0.43850726	0.79616565	0.2483244	0.44280466	0.78638583	0.20363995
4.393272215665312e-09	0.45703053	0.7737926	0.25440338	0.4583594	0.77477205	0.27722764	0.4557016	0.77281344	0.23157911
4.394152059130033e-09	0.4779648	0.7518051	0.28043312	0.48274225	0.74852294	0.3031557	0.4731873	0.7550871	0.25771052
4.395036374257028e-09	0.5027261	0.7257077	0.30303866	0.51078284	0.71798277	0.32502717	0.49466926	0.7334327	0.2810502
4.396811877513306e-09	0.56068	0.6631372	0.33529216	0.57444155	0.64667374	0.35386544	0.54691845	0.67960066	0.31671888
4.397693353478536e-09	0.59194505	0.6283525	0.34385425	0.6080126	0.60800564	0.3598158	0.57587755	0.6486994	0.32789266
4.398579769643293e-09	0.6239953	0.591998	0.34704554	0.6420146	0.5682924	0.3598413	0.6059761	0.61570364	0.3342498
4.399464484842726e-09	0.6558543	0.55531335	0.34465376	0.6754681	0.52896154	0.3538338	0.6362405	0.58166504	0.33547375
4.400331762203977e-09	0.6863092	0.5199769	0.33688602	0.70716375	0.4918415	0.3421771	0.6654546	0.54811233	0.331595
4.401193350528267e-09	0.7152392	0.48650417	0.32397574	0.73702544	0.45748028	0.3251729	0.69345295	0.5155281	0.32277864
4.402040653306484e-09	0.74192	0.45614547	0.30648094	0.76433057	0.4271589	0.3035393	0.71950936	0.48513207	0.30942255
4.403713171928558e-09	0.7878168	0.40715957	0.25954276	0.81052035	0.38094062	0.2485551	0.76511323	0.43337855	0.27053046
4.404539620818436e-09	0.8064703	0.38980347	0.23130408	0.82877046	0.366216	0.21662554	0.78417027	0.41339093	0.24598262
4.405370746732405e-09	0.8221089	0.37771288	0.2003893	0.8435572	0.35752553	0.18233587	0.8006607	0.39790022	0.21844268
4.406213313866481e-09	0.8344547	0.371368	0.1672281	0.8545147	0.3552885	0.14620364	0.81439495	0.38744757	0.18825257
4.407052100693628e-09	0.8429369	0.37120754	0.13321197	0.8610274	0.3597338	0.10977477	0.8248464	0.38268134	0.15664917
4.408748713508331e-09	0.847355	0.38961905	0.06484405	0.85952586	0.3882901	0.03849103	0.8351842	0.39094788	0.09119706
4.409593142425544e-09	0.84273374	0.40756565	0.03277083	0.85101557	0.41127682	0.0060404143	0.83445203	0.40385443	0.059501253
4.410434420393016e-09	0.83342314	0.43052799	0.0031983866	0.83730716	0.43897137	-0.02318135	0.829539	0.42208463	0.02957812
4.411276680584968e-09	0.8193758	0.45782614	-0.023295786	0.8184773	0.47053376	-0.048621543	0.82027423	0.44511843	0.0020299628
4.412122471301668e-09	0.80063546	0.48865104	-0.046123452	0.79474366	0.505025	-0.06973411	0.8065273	0.47227687	-0.022512794
4.4138170263801755e-09	0.7504891	0.5565232	-0.078468986	0.73492116	0.5781401	-0.09697003	0.76605695	0.5349064	-0.059967928
4.414656007962722e-09	0.7205667	0.59104705	-0.08721906	0.7008122	0.6142562	-0.10254203	0.7403213	0.56783783	-0.07189609
4.415487530712152e-09	0.6885782	0.6245893	-0.09094866	0.6653119	0.6488224	-0.10281758	0.7118445	0.60035616	-0.07907973
4.416318004705426e-09	0.65519303	0.6566156	-0.08978312	0.6291765	0.68142426	-0.09798389	0.68120956	0.63180673	-0.08158234
4.417153449042019e-09	0.6211046	0.6866871	-0.083820045	0.5931574	0.71172523	-0.08818835	0.6490518	0.66164905	-0.07945173
4.418002612010931e-09	0.58692485	0.71452636	-0.07308771	0.5578989	0.73952055	-0.07348755	0.6159509	0.6895321	-0.072687864
4.419691262942545e-09	0.5240773	0.760378	-0.03918203	0.4954535	0.7846054	-0.03173246	0.55270106	0.7361506	-0.046631604
4.420538777934288e-09	0.49675226	0.77823126	-0.016738448	0.4694969	0.8017088	-0.0054907687	0.5240077	0.7547538	-0.027986124
4.421393508745961e-09	0.47297716	0.7925996	0.008899756	0.44779682	0.8150007	0.023802925	0.49815756	0.77019846	-0.0060034073
4.422267688220203e-09	0.4531614	0.8034431	0.037664663	0.4307465	0.82432777	0.056059577	0.47557625	0.7825584	0.019269751
4.4231405409876665e-09	0.43836585	0.81031144	0.06832957	0.41927886	0.8291771	0.08989039	0.45745277	0.79144573	0.046768755
4.424859860728137e-09	0.4249189	0.8119691	0.13182974	0.4136935	0.8251399	0.15838745	0.4361443	0.7987984	0.10527202
4.425734101029115e-09	0.4262995	0.8066346	0.16431007	0.4195296	0.81599444	0.19262022	0.43306953	0.7972748	0.13599995
4.4266129163085014e-09	0.43319005	0.79702836	0.19611904	0.4310462	0.80197495	0.22555394	0.4353339	0.7920817	0.16668412
4.427487606060707e-09	0.44527537	0.7832746	0.22620802	0.4477455	0.783331	0.25606424	0.4428051	0.78321826	0.1963518
4.4283556948822154e-09	0.46202588	0.7655964	0.25381914	0.46894807	0.7604275	0.28335586	0.45510373	0.77076536	0.22428241
4.42923405357241e-09	0.4832469	0.74382365	0.27880126	0.49441433	0.7331478	0.3072353	0.47207943	0.7544995	0.25036725
4.430103130129299e-09	0.5078048	0.7187317	0.29998183	0.522807	0.70257664	0.32654342	0.4928027	0.7348867	0.27342024
4.431861470065212e-09	0.5651623	0.65895456	0.32995033	0.58652204	0.63250077	0.35043693	0.5438026	0.6854083	0.3094637
4.4327273142870104e-09	0.59553653	0.6262654	0.33755785	0.6192837	0.5955776	0.3540414	0.5717893	0.65695304	0.32107425
4.433582701041921e-09	0.62588525	0.5928157	0.34009093	0.6515236	0.5587605	0.35208055	0.60024685	0.6268709	0.32810134
4.4344328116035135e-09	0.6556922	0.5592507	0.3375924	0.682781	0.52281463	0.34469602	0.6286036	0.5956868	0.33048874
4.435287178007785e-09	0.6846806	0.52608055	0.3300581	0.71282667	0.48834306	0.33195725	0.65653455	0.563818	0.328159
4.436155414079135e-09	0.71260345	0.4939034	0.31739017	0.74143094	0.45604125	0.31384143	0.68377584	0.53176564	0.32093894
4.437033777698195e-09	0.7388054	0.46391279	0.29972473	0.7679118	0.42718047	0.29065752	0.709699	0.50064504	0.30879188
4.43877439671937e-09	0.7831456	0.4158029	0.2521199	0.81140363	0.3849047	0.23273031	0.7548877	0.44670114	0.27150947
4.439642866206163e-09	0.8008808	0.39903226	0.22330153	0.8278681	0.37265122	0.19937675	0.7738936	0.42541328	0.24722631
4.440519008147263e-09	0.8154403	0.38784167	0.19178364	0.840454	0.36691034	0.16389592	0.79042655	0.40877303	0.21967134
4.4414075141160885e-09	0.82650757	0.38279703	0.15816437	0.8487279	0.36811024	0.12702194	0.80428714	0.39748377	0.1893068
4.442295496252619e-09	0.8335625	0.38431293	0.1238109	0.8521404	0.37635285	0.09030135	0.8149846	0.392273	0.15732047
4.443177562546765e-09	0.83632517	0.39228687	0.08986855	0.85043633	0.39122447	0.054972917	0.8222143	0.3933493	0.12476418
4.44406106187476e-09	0.83459264	0.40646768	0.056975316	0.84343606	0.41224593	0.021710925	0.8257492	0.40068942	0.09223971
4.4458345594833204e-09	0.81678975	0.45133743	-0.002190999	0.8132448	0.4695097	-0.035093922	0.82033473	0.43316522	0.030711928
4.446701400927545e-09	0.8010521	0.47959167	-0.026248258	0.791023	0.5027053	-0.056583595	0.8110811	0.45647803	0.0040870816
4.447563443458243e-09	0.78102535	0.51048464	-0.046184488	0.76464355	0.53758574	-0.073167734	0.7974071	0.48338357	-0.019201238
4.4484306029929085e-09	0.75686044	0.54328763	-0.061771136	0.73448664	0.57342	-0.084702775	0.7792344	0.5131554	-0.038839504
4.449300545365253e-09	0.7291464	0.57684803	-0.072587855	0.70144814	0.6090673	-0.090907715	0.75684476	0.54462874	-0.054267995
4.450176450751869e-09	0.69849455	0.6102699	-0.07842791	0.66637176	0.6437237	-0.0916927	0.7306174	0.5768161	-0.065163136
4.451067481793435e-09	0.66542304	0.64296246	-0.07913996	0.6299414	0.6769183	-0.08697956	0.70090455	0.6090066	-0.07130034
4.4528682427771205e-09	0.5970737	0.7020857	-0.0650724	0.5586482	0.7352866	-0.061610095	0.6354992	0.6688848	-0.068534695
4.453758129303544e-09	0.5646958	0.7268803	-0.051051427	0.52669615	0.75901544	-0.04207618	0.60269547	0.6947453	-0.060026653
4.454644093452329e-09	0.5346855	0.7482582	-0.032990456	0.49824935	0.77891314	-0.01871856	0.5711216	0.71760315	-0.047262352
4.455517681631741e-09	0.50808513	0.76593685	-0.011654453	0.47419977	0.79469526	0.0075540007	0.54197043	0.73717844	-0.030862903
4.456370634071318e-09	0.48563257	0.7798283	0.012054987	0.45509544	0.80626315	0.035719376	0.5161697	0.75339353	-0.011609403
4.457216690099396e-09	0.46730766	0.7902311	0.037863243	0.44081965	0.81384003	0.06550809	0.49379578	0.7666221	0.010218397
4.458073093467076e-09	0.45315772	0.7972519	0.06576098	0.43139452	0.8174162	0.09690577	0.4749209	0.7770878	0.03461619
4.459822754046582e-09	0.43906632	0.80025494	0.12587276	0.42841473	0.81143486	0.16216509	0.44971794	0.7890751	0.089580394
4.460689526985895e-09	0.4396767	0.79593456	0.15593973	0.43498063	0.80172884	0.19361888	0.4443727	0.7901401	0.118260585
4.461561604571978e-09	0.44530052	0.7876359	0.18551295	0.44669256	0.78748566	0.22371046	0.4439085	0.7877863	0.14731543
4.462446466023566e-09	0.45591864	0.7751812	0.21414706	0.4634141	0.7685961	0.25191486	0.4484232	0.7817663	0.17637925
4.463318826048152e-09	0.47087106	0.7590213	0.24036296	0.48413783	0.7458727	0.27673215	0.4576044	0.77216995	0.2039938
